42	" She opened the manual. She looked under ""E"" for emergency brake. She looked under ""B"" for brake. ""Unbelievable,"" she said. ""There's nothing in here about the emergency brake."" He said, ""It's got to be in there somewhere. You know what? Maybe it's just a faulty dashboard light. That happens a lot."" She said, ""Yes, maybe that's it. Press on the gas pedal."" He slowly pressed down on the gas pedal. The car moved forward. The dashboard light went off. He sped up. ""It seems fine,"" he said. ""I guess you release the brake pedal just by pressing on the gas pedal."" They drove toward the airport. She continued checking the manual. ""Ha!"" she said. ""Here it is. It was under 'P' for parking brake! You were right. It says, 'Press on the gas pedal to release the parking brake.'"" He said, ""I'll be sure to tell the proud new owner."""
43	" He had been using his electric shaver for a while. But there were a few problems. It produced ingrown hairs occasionally. It didn't give him a really close shave. It left his skin dry and flaky sometimes. He decided to start using his safety razor again. It had a pivoting head and twin blades. The twin blades were supposed to give him a closer shave. He didn't know what the pivoting head was supposed to do. He looked everywhere for his razor. ""Have you seen my razor-not the electric shaver, but the razor with twin blades?"" he asked his wife. She said, ""No, I haven't seen it. If you were more organized, you'd know where it was. You can't ever find anything. Maybe it just skated away somewhere."" He said, ""'Skated away'? How could a razor skate away?"" She said, ""Easy! It would skate away on its twin blades!"""
44	" The island had many trees and animals. One day, many people in small boats came to live on the island. They went into the woods. They hunted the animals. They killed many animals the first six months. ""Maybe we are killing too many animals,"" said Jacob. The others laughed. ""Do you see the stars that shine tonight? There are more animals than there are stars,"" Abraham said. But every year they had to hunt a longer time than the year before. Every year they saw fewer animals. Every year Jacob said, ""Maybe we are killing too many animals."" Every year Abraham said, ""There are more animals than there are stars. They have learned how to hide from us. They know we want to eat them."" One day they returned from hunting. They had hunted for a week. They had killed just one animal. ""We must find another island,"" said Abraham."
45	" He asked his wife what size pants she wore. ""I don't know,"" Annie said. ""I bought all my pants in China. Sizes are different in America."" They went downtown to Century 21. They took the escalator to the third floor. She asked a worker where women's dress pants were. ""They're at the far end of the store,"" the worker said. Annie told the worker she didn't know what size pants she wore. ""Let me look at you. You look like a Petite,"" said the worker. ""Go to the Petite section. You'll find something there that fits you."" Annie thanked her. ""Let's go,"" she said to her husband. He was smiling. ""What's so funny?"" she asked. ""Have you seen your bottom lately?"" he asked. ""I think that woman was being polite. Maybe we should look for the Not So Petite section."" Annie said, ""Maybe you should look for the sofa tonight."""
46	" He looked at his bank statement for January. How much interest had his savings account earned? There was $1,036 in his savings account. The account had earned all of 11 cents interest in January. He told his wife. She laughed. ""That's almost three cents a week,"" she said. ""By December, you'll have enough interest to buy a small cup of coffee."" He said that his money wasn't growing at all. ""But your money's safe,"" she said. ""You won't lose it. You won't get rich, either. Rich people make money by risking money. You'll never get rich if you play it safe."" He said she was right. ""I'm tired of playing it safe. I'm going to buy gold. Gold prices doubled in the last four years. My $1,000 will become $2,000. We'll be rich!"" She laughed. ""'Rich'? $2,000 is hardly rich,"" she said. He said, ""Compared to 11 cents, it is."""
47	" ""I will never pass this U.S. history test,"" he said. ""Why not?"" his wife asked. ""You passed the last test."" He said, ""This one is different. On the last test, there were paragraphs to read. Then there were questions to answer. But the answers to the questions were in the paragraphs. You could find or figure out the answers by rereading the paragraphs. This test has only questions-no paragraphs. For example: What year was the Constitution signed? I will get four choices. I must know that the answer is 1787."" She asked, ""So how will you learn all the answers?"" ""I have to study books on U.S. history,"" he said. ""I have to remember the important facts in two or three different books."" ""Ha!"" she said. ""You can't even remember the author's name after you read one book."" ""I know,"" he said. ""That's why I'll never pass this test."""
48	" ""Take a look at my new snow globe. The Empire State Building is inside. It was on sale,"" said Marvin. Of course it was on sale, Janice thought. Her dad rarely bought anything that wasn't on sale. ""Where is it?"" she asked. He said it was on the bookshelf. She was surprised. She thought there was no room on any of the bookshelves. ""There wasn't,"" Marvin said. ""I think there are about 50 other globes on the bookshelves. I had to take some books off that shelf."" Janice said, ""Maybe it's time you stopped buying globes."" But Marvin liked snow globes. ""Besides, they'll make nice memories for you. You'll have something to remember me by,"" Marvin said. ""They're junk, Daddy!"" she said. ""I don't want them. I'm just going to throw them all out."" Marvin said, ""Well, that's what you say now. But you'll change your mind after I'm gone."""
49	" ""We must spend less money on pools this summer,"" the mayor said. The city won't open four of 20 pools. It will shorten the swim season by two weeks. It will shorten daily pool hours. It will close pools on Mondays and Tuesdays. It will reduce the number of lifeguards. It will reduce the amount of water in the pools by 50 percent. ""Everyone knows that a half- full pool is better than an empty pool,"" said the mayor. It will remove all of the diving boards. ""That way nobody will get hurt diving into a half-full pool,"" said the mayor. It will shorten the bathroom hours. Pools will be open from 11 to 6. Bathrooms will be open from 12 to 4. ""People will have to 'hold it' when the bathrooms are closed,"" said the mayor. ""Nobody better pee in the pool. Our lifeguards wear sunglasses that detect yellow water."""
50	" They decided to knock off her mom. But how would they do it? They didn't have a gun. A knife was too bloody. A baseball bat might work. But all of these were murders. They might go to jail. It had to be an accident. Then they wouldn't go to jail. What kind of accident? Drowning in the bathtub? Falling down the stairs? They decided on a fire. They would burn the house down. They waited until her mom was asleep. They lit a candle. They put the candle next to the living room drapes. The drapes caught on fire. They ran out of the house. A neighbor smelled smoke. The firemen came. They rescued her mom. Later, a policeman questioned the girl. She admitted they had set the fire. ""Why?"" the policeman asked. ""Mom wouldn't let me date Jason anymore,"" she said. She was 12. Her boyfriend was 15."
51	" They got on the crowded subway train. They sat down on the plastic seat. They sat next to a man. He was an old man. He was talking. He was talking to himself. He looked at them. He raised his voice. ""You're not smart,"" he said. ""Did you hear me? Did you hear what I said? You think you're so smart."" He smelled of alcohol. He was holding something. It was in a small paper bag. ""Let's move,"" Natalie whispered. Adrian agreed. They got up. They walked about 20 feet away. They found another seat. ""This is better,"" she said. ""He smelled bad."" Adrian nodded. ""Oh, no,"" she said. ""What's wrong?"" Adrian asked. ""I think he's coming our way,"" she said. The man was walking toward them. He sat down across from them. ""See? You're not smart,"" he said. ""You think you're so smart. But I found you, didn't I?"""
52	" Karen and Barney walked into the pastry store. They looked at the delicious pastries. They picked two that they liked. ""Would you like something to drink?"" asked the clerk. ""Give us two large coffees,"" said Barney. He paid $9 for the cakes and drinks. He put two quarters into the tip jar. Karen looked at him. They sat down at a nearby table. ""That's it?"" she asked. ""What's it?"" he asked. ""Two quarters is it?"" she asked. ""Yes,"" he said. ""Isn't that okay?"" She said, ""Two quarters is not a tip. It's not even 10 percent."" He said, ""I know it isn't much. But it's better than nothing."" She looked at him. It wasn't a look of love. He took a dollar out of his wallet. He dropped the dollar into the tip jar. He returned to the table. ""Don't you feel better now?"" she asked. ""Much better,"" Barney said."
53	 It was Ray's first visit to the store. It was on a busy street in Chinatown. The vegetables looked fresh. The store also sold fruit, meat, and fresh fish. It sold different kinds of noodles. It was a small store, but it looked clean. An employee smiled at him and said hello. If the prices were right, he might start shopping here regularly. He grabbed a handful of plastic bags. He put different vegetables into each bag. He grabbed some red grapes for his wife. He put the bags on the counter next to the cashier. He told her he would be back. He grabbed a package of noodles. He put sweet potatoes and cucumbers into separate bags. He went back to the counter. There were now about ten bags on the counter. The cashier asked if he was ready. He said he was. She started ringing up the items.
54	 Ray watched as the total price increased on the cashier's computer screen. He decided to buy more grapes. He walked over to the fruit section. He filled a bag with grapes. He returned to the cashier. She rang up the grapes. The grand total was $35. That was much more than he had expected. He paid her. She gave him his receipt. He took the N train and his groceries home. Once home, he put his groceries away. Then he looked at his receipt. Each item had a name, price, and weight. One item had no name and no weight. That one item cost $13.10. What was it? He'd bought nothing that cost $13.10. He thought back. A man had been in line right behind him. He had placed an item on the counter. Had the cashier accidentally rung up that item with Ray's groceries? If so, where was it?
55	" It was her 47th birthday. ""I'm 50 years old,"" she said. Her husband said no, she wasn't. She was only 47. She was still a young pup. ""I'm not a young pup, and I'm not a spring chicken,"" she said. ""Okay,"" he said, ""but you're also not 50."" She said 47 might as well be 50-what was the difference? ""People look at me and they think I'm 50. Nobody says, 'Oh, you don't look a day over 47.'"" He told her that time goes by fast enough. She didn't need to make it go faster. She still had three years of her 40s to enjoy. He gave her a birthday card. She opened it. The card read, ""Happy 50th Birthday!"" ""What's this?"" she asked. ""I thought you said that I was only 47!"" He said, ""I looked all over for a Happy 47th Birthday card-they don't make them!"""
56	" ""You lied,"" she said. ""I just read that seniors must be 65 or over. You are only 63. Yet when we went to the AMC theater, you got the senior discount. You told the woman you were a senior. You lied to get a $4 discount."" He said that a ""senior"" could be different ages. Usually, a senior must be 65 or older. But the AMC theater allows seniors to be only 62. ""Are you lying now?"" she asked. He said to give him just one minute. He called the AMC theater on 34th Street. He used the speakerphone. A woman answered. He asked, ""Do you give discounts for seniors?"" She said yes. ""How old must a senior be?"" he asked. She said 62. He smiled. ""You owe me an apology and a kiss,"" he told his wife. ""I'm so sorry,"" she said. Then she gave him a big kiss."
57	" The weather was ugly. It was snowing. It was only nine degrees above zero. Cars, streets, and sidewalks were covered with snow. Bob was on the phone. ""Have you ever seen a colder day?"" Bob asked. ""Not recently,"" replied Jack. ""But about three years ago, I did. It was so cold that my dog froze outside. I had let it out back to do its business. Then I went back inside my house. My mom called. Her heater was not working. She was freezing. I went over to her house. I fixed her heater. I went home. Then I remembered my dog. I went to the back door. I opened it. My little dog was on the porch. It wasn't moving. I brought it inside. It was ice cold. I wrapped it in a blanket. I breathed into its mouth and pumped its little chest. But it was too late."""
